Hour_of_Day,Cash_Type,Money,Coffee_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time,Coffe_Percentage,is_weekend,is_Weekday
13,card,25.96,Americano,Afternoon,Wednesday,October,3,10,2024-10-16,13:20:10.470000,15.90076120665351,False,True
16,card,35.76,Latte,Afternoon,Wednesday,October,3,10,2024-10-16,16:45:29.537000,21.341979137299123,False,True
17,card,30.86,Americano with Milk,Night,Wednesday,October,3,10,2024-10-16,17:43:20.657000,22.808006766281363,False,True
19,card,30.86,Americano with Milk,Night,Wednesday,October,3,10,2024-10-16,19:37:42.411000,22.808006766281363,False,True
19,card,30.86,Americano with Milk,Night,Wednesday,October,3,10,2024-10-16,19:38:36.648000,22.808006766281363,False,True
21,card,35.76,Hot Chocolate,Night,Wednesday,October,3,10,2024-10-16,21:20:28.533000,7.78122356921342,False,True
7,card,35.76,Latte,Morning,Thursday,October,4,10,2024-10-17,07:47:00.921000,21.341979137299123,False,True
7,card,35.76,Latte,Morning,Thursday,October,4,10,2024-10-17,07:58:06.763000,21.341979137299123,False,True
9,card,30.86,Americano with Milk,Morning,Thursday,October,4,10,2024-10-17,09:24:27.162000,22.808006766281363,False,True
10,card,35.76,Latte,Morning,Thursday,October,4,10,2024-10-17,10:26:37.790000,21.341979137299123,False,True
10,card,35.76,Hot Chocolate,Morning,Thursday,October,4,10,2024-10-17,10:44:54.232000,7.78122356921342,False,True
11,card,30.86,Americano with Milk,Morning,Thursday,October,4,10,2024-10-17,11:59:26.853000,22.808006766281363,False,True
13,card,35.76,Latte,Afternoon,Thursday,October,4,10,2024-10-17,13:57:24.895000,21.341979137299123,False,True
14,card,25.96,Americano,Afternoon,Thursday,October,4,10,2024-10-17,14:34:42.598000,15.90076120665351,False,True
16,card,35.76,Hot Chocolate,Afternoon,Thursday,October,4,10,2024-10-17,16:37:12.586000,7.78122356921342,False,True
16,card,35.76,Hot Chocolate,Afternoon,Thursday,October,4,10,2024-10-17,16:38:17.969000,7.78122356921342,False,True
16,card,35.76,Latte,Afternoon,Thursday,October,4,10,2024-10-17,16:39:09.606000,21.341979137299123,False,True
16,card,35.76,Hot Chocolate,Afternoon,Thursday,October,4,10,2024-10-17,16:48:35.857000,7.78122356921342,False,True
16,card,35.76,Hot Chocolate,Afternoon,Thursday,October,4,10,2024-10-17,16:49:33.156000,7.78122356921342,False,True
17,card,35.76,Cappuccino,Night,Thursday,October,4,10,2024-10-17,17:08:27.751000,13.701719763180154,False,True
17,card,35.76,Hot Chocolate,Night,Thursday,October,4,10,2024-10-17,17:09:30.303000,7.78122356921342,False,True
19,card,35.76,Latte,Night,Thursday,October,4,10,2024-10-17,19:43:12.167000,21.341979137299123,False,True
20,card,30.86,Americano with Milk,Night,Thursday,October,4,10,2024-10-17,20:11:36.404000,22.808006766281363,False,True
21,card,35.76,Latte,Night,Thursday,October,4,10,2024-10-17,21:46:12.945000,21.341979137299123,False,True
21,card,35.76,Latte,Night,Thursday,October,4,10,2024-10-17,21:47:20.461000,21.341979137299123,False,True
21,card,35.76,Latte,Night,Thursday,October,4,10,2024-10-17,21:48:31.699000,21.341979137299123,False,True
21,card,35.76,Hot Chocolate,Night,Thursday,October,4,10,2024-10-17,21:49:54.619000,7.78122356921342,False,True
8,card,35.76,Cocoa,Morning,Friday,October,5,10,2024-10-18,08:41:59.489000,6.73808852551452,False,True
8,card,35.76,Cocoa,Morning,Friday,October,5,10,2024-10-18,08:42:59.176000,6.73808852551452,False,True
9,card,35.76,Cocoa,Morning,Friday,October,5,10,2024-10-18,09:32:41.501000,6.73808852551452,False,True
9,card,35.76,Cocoa,Morning,Friday,October,5,10,2024-10-18,09:34:08.021000,6.73808852551452,False,True
9,card,35.76,Cappuccino,Morning,Friday,October,5,10,2024-10-18,09:55:20.229000,13.701719763180154,False,True
11,card,35.76,Cappuccino,Morning,Friday,October,5,10,2024-10-18,11:54:58.816000,13.701719763180154,False,True
14,card,35.76,Latte,Afternoon,Friday,October,5,10,2024-10-18,14:51:04.117000,21.341979137299123,False,True
14,card,35.76,Cappuccino,Afternoon,Friday,October,5,10,2024-10-18,14:52:15.325000,13.701719763180154,False,True
15,card,25.96,Americano,Afternoon,Friday,October,5,10,2024-10-18,15:39:19.970000,15.90076120665351,False,True
16,card,35.76,Latte,Afternoon,Friday,October,5,10,2024-10-18,16:09:57.876000,21.341979137299123,False,True
17,card,35.76,Hot Chocolate,Night,Friday,October,5,10,2024-10-18,17:45:38.978000,7.78122356921342,False,True
21,card,35.76,Cocoa,Night,Friday,October,5,10,2024-10-18,21:14:40.243000,6.73808852551452,False,True
21,card,35.76,Cocoa,Night,Friday,October,5,10,2024-10-18,21:15:22.513000,6.73808852551452,False,True
21,card,30.86,Americano with Milk,Night,Friday,October,5,10,2024-10-18,21:52:23.408000,22.808006766281363,False,True
22,card,35.76,Latte,Night,Friday,October,5,10,2024-10-18,22:03:26.964000,21.341979137299123,False,True
8,card,30.86,Americano with Milk,Morning,Saturday,October,6,10,2024-10-19,08:34:13.654000,22.808006766281363,True,True
13,card,35.76,Latte,Afternoon,Saturday,October,6,10,2024-10-19,13:22:06.088000,21.341979137299123,True,True
14,card,35.76,Cappuccino,Afternoon,Saturday,October,6,10,2024-10-19,14:10:32.609000,13.701719763180154,True,True
15,card,35.76,Hot Chocolate,Afternoon,Saturday,October,6,10,2024-10-19,15:56:55.218000,7.78122356921342,True,True
15,card,35.76,Latte,Afternoon,Saturday,October,6,10,2024-10-19,15:59:24.076000,21.341979137299123,True,True
16,card,35.76,Latte,Afternoon,Saturday,October,6,10,2024-10-19,16:02:45.831000,21.341979137299123,True,True
16,card,35.76,Latte,Afternoon,Saturday,October,6,10,2024-10-19,16:17:42.515000,21.341979137299123,True,True
21,card,35.76,Cocoa,Night,Saturday,October,6,10,2024-10-19,21:46:45.517000,6.73808852551452,True,True
22,card,35.76,Cappuccino,Night,Saturday,October,6,10,2024-10-19,22:46:37.697000,13.701719763180154,True,True
8,card,35.76,Latte,Morning,Sunday,October,7,10,2024-10-20,08:40:43.966000,21.341979137299123,True,True
8,card,35.76,Cocoa,Morning,Sunday,October,7,10,2024-10-20,08:41:50.471000,6.73808852551452,True,True
11,card,35.76,Latte,Morning,Sunday,October,7,10,2024-10-20,11:16:51.841000,21.341979137299123,True,True
14,card,35.76,Hot Chocolate,Afternoon,Sunday,October,7,10,2024-10-20,14:28:46.044000,7.78122356921342,True,True
14,card,25.96,Cortado,Afternoon,Sunday,October,7,10,2024-10-20,14:29:43.545000,8.091344798421202,True,True
15,card,30.86,Americano with Milk,Afternoon,Sunday,October,7,10,2024-10-20,15:52:45.055000,22.808006766281363,True,True
16,card,35.76,Latte,Afternoon,Sunday,October,7,10,2024-10-20,16:45:09.783000,21.341979137299123,True,True
16,card,35.76,Latte,Afternoon,Sunday,October,7,10,2024-10-20,16:46:04.815000,21.341979137299123,True,True
17,card,35.76,Latte,Night,Sunday,October,7,10,2024-10-20,17:27:05.827000,21.341979137299123,True,True
18,card,35.76,Cocoa,Night,Sunday,October,7,10,2024-10-20,18:34:16.387000,6.73808852551452,True,True
